uid,parent_uid,parent_xpath,tag,id,classes,xpath,depth,textContent,childrenCount,x,y,width,height,display,position,color,backgroundColor,zIndex,visibility
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[25]",6,Gift Ideas,0,461.171875,250.0,77.921875,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[26]",6,Pet Supplies,0,539.09375,250.0,96.609375,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[27]",6,Home Improvement,0,635.703125,250.0,140.9375,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[28]",6,Audible,0,776.640625,250.0,64.703125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[29]",6,AmazonBasics,0,68.890625,289.0,110.59375,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[30]",6,Subscribe & Save,0,179.484375,289.0,129.2890625,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",a,,nav-a,"id(""nav-xshop"")/a[31]",6,Kindle eBooks,0,308.7734375,289.0,107.5078125,28.0,block,static,"rgb(255, 255, 255)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-xshop"")",script,,,"id(""nav-xshop"")/script[2]",6,"window.navmet.push({key:'CrossShop',end:+new Date(),begin:window.navmet.tmp});",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")",div,,nav-right,"id(""nav-main"")/div[3]",3,"window.navmet.tmp=+new Date();

  
    
  

      
  
window.navmet.push({key:'SWM',end:+new Date(),",3,847.0,128.0,418.0,39.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[3]",script,,,"id(""nav-main"")/div[3]/script[1]",4,window.navmet.tmp=+new Date();,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[3]",div,nav-swmslot,,"id(""nav-swmslot"")",4,,1,847.0,128.0,418.0,39.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-swmslot"")",div,navSwmHoliday,,"id(""navSwmHoliday"")",5,,1,865.0,128.0,400.0,39.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""navSwmHoliday"")",a,,nav-imageHref,"id(""navSwmHoliday"")/a[1]",6,,1,865.0,128.0,400.0,39.0,block,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""navSwmHoliday"")/a[1]",img,,,"id(""navSwmHoliday"")/a[1]/img[1]",7,,0,865.0,128.0,400.0,39.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""nav-main"")/div[3]",script,,,"id(""nav-main"")/div[3]/script[2]",4,"window.navmet.push({key:'SWM',end:+new Date(),begin:window.navmet.tmp});",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""navbar"")",div,nav-subnav-toaster,,"id(""nav-subnav-toaster"")",2,,0,0.0,167.0,1265.0,0.0,flex,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""navbar"")",div,nav-progressive-subnav,,"id(""nav-progressive-subnav"")",2,,0,0.0,167.0,1265.0,0.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
d6340637-8621-4e8a-81c2-414a7c37b794,,,a,skippedLink,,"id(""skippedLink"")",0,,0,0.0,167.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
3b007500-1a8b-4f73-9652-31e3afdfdfa1,,,div,pageContent,"a-section,a-spacing-none","id(""pageContent"")",0,"window.GWI && GWI.AssetUtil && GWI.AssetUtil.load();
    window.P && P.register('preload');


 
  
 ",7,0.0,167.0,1265.0,1134.0,block,static,"rgb(15, 17, 17)","rgb(227, 230, 230)",auto,visible
,3b007500-1a8b-4f73-9652-31e3afdfdfa1,"id(""pageContent"")",a,,,"id(""pageContent"")/a[1]",1,,0,0.0,167.0,0.0,0.0,inline,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,3b007500-1a8b-4f73-9652-31e3afdfdfa1,"id(""pageContent"")",script,,,"id(""pageContent"")/script[1]",1,"window.GWI && GWI.AssetUtil && GWI.AssetUtil.load();
    window.P && P.register('preload');",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,3b007500-1a8b-4f73-9652-31e3afdfdfa1,"id(""pageContent"")",div,desktop-banner,celwidget,"id(""desktop-banner"")",1,"Previous slide
    
    
     
      
       
       
        
         ._cropped-image-link_style_c",1,0.0,167.0,1265.0,230.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-banner"")",div,gw-desktop-herotator,"a-section,a-spacing-none,aok-relative,tall","id(""gw-desktop-herotator"")",2,"Previous slide
    
    
     
      
       
       
        
         ._cropped-image-link_style_c",1,0.0,167.0,1265.0,230.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",0,visible
,,"id(""gw-desktop-herotator"")",div,,"a-begin,a-carousel-container,a-carousel-static,a-carousel-display-single,a-carousel-transition-slideCircular,gw-desktop-herotator","id(""gw-desktop-herotator"")/div[1]",3,"Previous slide
    
    
     
      
       
       
        
         ._cropped-image-link_style_c",3,0.0,167.0,1265.0,230.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]",input,,a-carousel-firstvisibleitem,"id(""gw-desktop-herotator"")/div[1]/input[1]",4,,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]",div,,"a-row,a-carousel-controls,a-carousel-row,a-carousel-has-buttons,a-carousel-overlay-buttons,a-carousel-rounded-buttons","id(""gw-desktop-herotator"")/div[1]/div[1]",4,"Previous slide
    
    
     
      
       
       
        
         ._cropped-image-link_style_c",1,0.0,167.0,1265.0,230.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]",div,,a-carousel-row-inner,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]",5,"Previous slide
    
    
     
      
       
       
        
         ._cropped-image-link_style_c",3,0.0,167.0,1265.0,600.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]",div,,"a-carousel-col,a-carousel-left","id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]",6,Previous slide,1,0.0,167.0,80.0,250.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]",a,,a-carousel-goto-prevpage,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]/a[1]",7,Previous slide,1,0.0,167.0,80.0,250.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]/a[1]",i,,"a-icon,a-icon-previous-rounded","id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]/a[1]/i[1]",8,Previous slide,1,23.0,266.0,34.0,52.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]/a[1]/i[1]",span,,a-icon-alt,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[1]/a[1]/i[1]/span[1]",9,Previous slide,0,-9976.0,266.0,1.0,1.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]",div,,"a-carousel-col,a-carousel-center","id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]",6,._cropped-image-link_style_cropped-image-link__3winf{height:600px}@media (max-width:767px){._cropped,1,0.0,167.0,1265.0,600.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]",div,,a-carousel-viewport,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]/div[1]",7,._cropped-image-link_style_cropped-image-link__3winf{height:600px}@media (max-width:767px){._cropped,1,0.0,167.0,1265.0,600.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]/div[1]",ol,,a-carousel,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]/div[1]/ol[1]",8,._cropped-image-link_style_cropped-image-link__3winf{height:600px}@media (max-width:767px){._cropped,1,0.0,167.0,1265.0,600.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]/div[1]/ol[1]",li,,a-carousel-card,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]/div[1]/ol[1]/li[1]",9,._cropped-image-link_style_cropped-image-link__3winf{height:600px}@media (max-width:767px){._cropped,1,0.0,167.0,1265.0,600.0,inline-block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[2]/div[1]/ol[1]/li[1]",div,gw-ftGr-desktop-hero-1,"gw-ftGr-desktop-hero,gw-critical-content,csm-placement-id-ddfd993d-951c-4efa-8e21-c73ef01e66bf,desktop-gateway-atf_d02574e0-8188-41b9-a5d4-24626f928e1a,celwidget,pd_rd_wg-7i0l3,pd_rd_w-dzAo7,pd_rd_r-43f99f44-a581-461f-8e4f-308fa354d24a","id(""gw-ftGr-desktop-hero-1"")",10,._cropped-image-link_style_cropped-image-link__3winf{height:600px}@media (max-width:767px){._cropped,3,0.0,167.0,1265.0,600.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-ftGr-desktop-hero-1"")",style,,,"id(""gw-ftGr-desktop-hero-1"")/style[1]",11,._cropped-image-link_style_cropped-image-link__3winf{height:600px}@media (max-width:767px){._cropped,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-ftGr-desktop-hero-1"")",div,D7PHCIM_SlQA_IOYbIZvww,"a-section,a-spacing-none,_cropped-image-link_style_cropped-image-link__3winf,cropped-image-link","id(""D7PHCIM_SlQA_IOYbIZvww"")",11,,1,0.0,167.0,1265.0,600.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""D7PHCIM_SlQA_IOYbIZvww"")",a,,"a-link-normal,_cropped-image-link_style_centerImage__1rzYI,aok-block,image-window","id(""D7PHCIM_SlQA_IOYbIZvww"")/a[1]",12,,1,0.0,167.0,1265.0,600.0,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""D7PHCIM_SlQA_IOYbIZvww"")/a[1]",div,,"a-section,a-spacing-none,_cropped-image-link_style_fluidImageContainer__2jd50","id(""D7PHCIM_SlQA_IOYbIZvww"")/a[1]/div[1]",13,,1,0.0,167.0,1265.0,600.0,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""D7PHCIM_SlQA_IOYbIZvww"")/a[1]/div[1]",img,,"_cropped-image-link_style_fluidLandscapeImage__3eTVC,_cropped-image-link_style_fluidImage__iJ3aE","id(""D7PHCIM_SlQA_IOYbIZvww"")/a[1]/div[1]/img[1]",14,,0,-117.5,167.0,1500.0,600.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-ftGr-desktop-hero-1"")",script,,,"id(""gw-ftGr-desktop-hero-1"")/script[1]",11,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVi,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]",div,,"a-carousel-col,a-carousel-right","id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]",6,Next slide,1,1185.0,167.0,80.0,250.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",1,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]",a,,a-carousel-goto-nextpage,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]/a[1]",7,Next slide,1,1185.0,167.0,80.0,250.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]/a[1]",i,,"a-icon,a-icon-next-rounded","id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]/a[1]/i[1]",8,Next slide,1,1208.0,266.0,34.0,52.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]/a[1]/i[1]",span,,a-icon-alt,"id(""gw-desktop-herotator"")/div[1]/div[1]/div[1]/div[3]/a[1]/i[1]/span[1]",9,Next slide,0,-8791.0,266.0,1.0,1.0,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,hidden
,,"id(""gw-desktop-herotator"")/div[1]",span,,"a-end,aok-hidden","id(""gw-desktop-herotator"")/div[1]/span[1]",4,,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,hidden
,3b007500-1a8b-4f73-9652-31e3afdfdfa1,"id(""pageContent"")",script,,,"id(""pageContent"")/script[2]",1,"GwInstrumentation.markH1Af({ uri: ""/ah/ajax/counter?ctr=desktop_ajax_atf&exp=1677665324623&rId=NC3BX",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,3b007500-1a8b-4f73-9652-31e3afdfdfa1,"id(""pageContent"")",script,,,"id(""pageContent"")/script[3]",1,"P.when(""LinkDecorator"").execute(""LDEventListenerInit"", function(ld){ ld(""pageContent""); })",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,3b007500-1a8b-4f73-9652-31e3afdfdfa1,"id(""pageContent"")",div,gw-layout,"a-section,a-spacing-none,aok-relative","id(""gw-layout"")",1,"(function setMeshBreakPoint(w, d) {
    var g = d.getElementById('gw-card-layout'),
        WS = 123",2,0.0,397.0,1265.0,880.0,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-layout"")",div,gw-card-layout,"a-section,a-spacing-none,gw-card-layout","id(""gw-card-layout"")",2,"(function setMeshBreakPoint(w, d) {
    var g = d.getElementById('gw-card-layout'),
        WS = 123",7,10.0,397.0,1245.0,460.0,flex,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-card-layout"")",script,,,"id(""gw-card-layout"")/script[1]",3,"(function setMeshBreakPoint(w, d) {
    var g = d.getElementById('gw-card-layout'),
        WS = 123",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-card-layout"")",div,desktop-grid-1,"gw-col,csm-placement-id-STATIC_FALLBACK_desktop-grid-1_PID,STATIC_FALLBACK_desktop-grid-1_CID,celwidget","id(""desktop-grid-1"")",3,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-web",3,10.0,417.0,311.25,420.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-1"")",style,,,"id(""desktop-grid-1"")/style[1]",4,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-web",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-1"")",div,hQrLHzEecJyJotKoS9a_4g,"a-cardui,fluid-fat-image-link,fluid-card","id(""hQrLHzEecJyJotKoS9a_4g"")",4,"Makeup products
 
 
  
   
    
   
 
 
  See more",3,20.0,417.0,291.25,420.0,flex,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")",div,,a-cardui-header,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[1]",5,Makeup products,1,20.0,437.0,291.25,27.296875,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[1]",h2,,"a-color-base,headline,truncate-2line","id(""hQrLHzEecJyJotKoS9a_4g"")/div[1]/h2[1]",6,Makeup products,0,40.0,437.0,251.25,27.296875,flow-root,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")",div,,a-cardui-body,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]",5,,1,20.0,474.296875,291.25,303.703125,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]",a,,"a-link-normal,center-image,aok-block,image-window","id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]/a[1]",6,,1,40.0,474.296875,251.25,303.703125,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]/a[1]",div,,"a-section,a-spacing-none,fluid-image-container","id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]/a[1]/div[1]",7,,1,40.0,474.296875,251.25,303.703125,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]/a[1]/div[1]",img,,landscape-image,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[2]/a[1]/div[1]/img[1]",8,,0,13.7734375,474.296875,303.703125,303.703125,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")",div,,a-cardui-footer,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[3]",5,See more,1,20.0,798.0,291.25,19.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""hQrLHzEecJyJotKoS9a_4g"")/div[3]",a,,"a-link-normal,see-more,truncate-1line","id(""hQrLHzEecJyJotKoS9a_4g"")/div[3]/a[1]",6,See more,0,40.0,798.0,251.25,19.0,block,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-1"")",script,,,"id(""desktop-grid-1"")/script[1]",4,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVi,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-card-layout"")",div,desktop-grid-2,"gw-col,csm-placement-id-STATIC_FALLBACK_desktop-grid-2_PID,STATIC_FALLBACK_desktop-grid-2_CID,celwidget","id(""desktop-grid-2"")",3,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-web",3,321.25,417.0,311.25,420.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-2"")",style,,,"id(""desktop-grid-2"")/style[1]",4,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-web",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-2"")",div,6X3nLKwJgOY7mUdbaeps0w,"a-cardui,fluid-fat-image-link,fluid-card","id(""6X3nLKwJgOY7mUdbaeps0w"")",4,"New looks for the new season
 
 
  
   
    
   
 
 
  Shop fashion",3,331.25,417.0,291.25,420.0,flex,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")",div,,a-cardui-header,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[1]",5,New looks for the new season,1,331.25,437.0,291.25,54.59375,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[1]",h2,,"a-color-base,headline,truncate-2line","id(""6X3nLKwJgOY7mUdbaeps0w"")/div[1]/h2[1]",6,New looks for the new season,0,351.25,437.0,251.25,54.59375,flow-root,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")",div,,a-cardui-body,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]",5,,1,331.25,501.59375,291.25,276.40625,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]",a,,"a-link-normal,center-image,aok-block,image-window","id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]/a[1]",6,,1,351.25,501.59375,251.25,276.40625,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]/a[1]",div,,"a-section,a-spacing-none,fluid-image-container","id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]/a[1]/div[1]",7,,1,351.25,501.59375,251.25,276.40625,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]/a[1]/div[1]",img,,landscape-image,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[2]/a[1]/div[1]/img[1]",8,,0,338.671875,501.59375,276.40625,276.40625,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")",div,,a-cardui-footer,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[3]",5,Shop fashion,1,331.25,798.0,291.25,19.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""6X3nLKwJgOY7mUdbaeps0w"")/div[3]",a,,"a-link-normal,see-more,truncate-1line","id(""6X3nLKwJgOY7mUdbaeps0w"")/div[3]/a[1]",6,Shop fashion,0,351.25,798.0,251.25,19.0,block,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-2"")",script,,,"id(""desktop-grid-2"")/script[1]",4,(function(f){f(P._namespace('gwiAutoInstVisible'));}(function(P) {if(window.GWI){GWI.Card.autoInstVi,0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""gw-card-layout"")",div,desktop-grid-3,"gw-col,csm-placement-id-STATIC_FALLBACK_desktop-grid-3_PID,STATIC_FALLBACK_desktop-grid-3_CID,celwidget","id(""desktop-grid-3"")",3,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-web",3,632.5,417.0,311.25,420.0,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-3"")",style,,,"id(""desktop-grid-3"")/style[1]",4,".a-cardui.fluid-fat-image-link .a-cardui-body .center-image{height:100%;width:100%}
.fluid-card{-web",0,0.0,0.0,0.0,0.0,none,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""desktop-grid-3"")",div,QEv9X3mmnTduSyb5mVrY8Q,"a-cardui,fluid-fat-image-link,fluid-card","id(""QEv9X3mmnTduSyb5mVrY8Q"")",4,"Do up your home
 
 
  
   
    
   
 
 
  See more",3,642.5,417.0,291.25,420.0,flex,relative,"rgb(15, 17, 17)","rgb(255, 255, 255)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")",div,,a-cardui-header,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[1]",5,Do up your home,1,642.5,437.0,291.25,27.296875,block,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[1]",h2,,"a-color-base,headline,truncate-2line","id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[1]/h2[1]",6,Do up your home,0,662.5,437.0,251.25,27.296875,flow-root,static,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")",div,,a-cardui-body,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]",5,,1,642.5,474.296875,291.25,303.703125,block,relative,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]",a,,"a-link-normal,center-image,aok-block,image-window","id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]/a[1]",6,,1,662.5,474.296875,251.25,303.703125,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]/a[1]",div,,"a-section,a-spacing-none,fluid-image-container","id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]/a[1]/div[1]",7,,1,662.5,474.296875,251.25,303.703125,block,relative,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]/a[1]/div[1]",img,,landscape-image,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[2]/a[1]/div[1]/img[1]",8,,0,636.2734375,474.296875,303.703125,303.703125,block,absolute,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")",div,,a-cardui-footer,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[3]",5,See more,1,642.5,798.0,291.25,19.0,block,absolute,"rgb(15, 17, 17)","rgba(0, 0, 0, 0)",auto,visible
,,"id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[3]",a,,"a-link-normal,see-more,truncate-1line","id(""QEv9X3mmnTduSyb5mVrY8Q"")/div[3]/a[1]",6,See more,0,662.5,798.0,251.25,19.0,block,static,"rgb(0, 113, 133)","rgba(0, 0, 0, 0)",auto,visible
